Zeitliche_Frequenz_Idx,Zeitliche_Frequenz,Aufenthaltsland_Idx,Aufenthaltsland,Maßeinheit_Idx,Maßeinheit,NACEr2_Idx,NACEr2,Geopolitische_Meldeeinheit_Idx,Geopolitische_Meldeeinheit,JahrMonat,value
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2018-09,-0.97
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2018-10,4.17
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2018-11,1.7
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2018-12,3.51
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-01,0.51
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-02,0.99
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-03,3.95
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-04,1.97
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-05,11.36
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-06,9.71
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-07,10.91
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-08,8.08
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-09,4.39
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-10,7.26
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-11,6.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2019-12,3.73
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-01,5.86
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-02,12.89
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-03,-43.0
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-04,-72.03
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-05,-67.79
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-06,-51.03
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-07,-13.48
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-08,-26.18
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-09,-25.8
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-10,-16.94
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-11,-58.86
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2020-12,-52.81
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-01,-52.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-02,-46.3
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-03,-0.49
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-04,114.85
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-05,77.28
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-06,53.66
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-07,29.39
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-08,39.86
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-09,29.77
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-10,22.66
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-11,162.38
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2021-12,114.86
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-01,45.28
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-02,47.33
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-03,82.6
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-04,94.27
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-05,94.42
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-06,48.27
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-07,-1.51
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-08,3.5
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-09,16.5
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-10,2.73
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-11,-2.1
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2022-12,5.55
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-01,46.13
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-02,24.69
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-03,6.25
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-04,-4.16
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-05,-4.72
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-06,-4.03
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-07,-3.61
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-08,-6.07
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-09,-0.04
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-10,-1.62
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-11,-3.21
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2023-12,-0.64
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-01,-0.43
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-02,-1.03
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-03,-5.1
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-04,-5.68
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-05,-4.88
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-06,-4.46
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-07,-1.93
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-08,1.83
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-09,-5.62
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-10,7.72
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-11,-0.83
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2024-12,-3.08
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2025-01,-0.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2025-02,0.99
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I551,"Hotels, Gasthöfe und Pensionen",SE,Schweden,2025-03,1.84
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-01,-0.89
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-02,2.82
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-03,21.52
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-04,-22.7
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-05,4.7
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-06,-6.73
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-07,2.21
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-08,0.38
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-09,-2.81
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-10,2.58
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-11,3.44
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2013-12,-0.14
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-01,0.55
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-02,-4.26
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-03,-20.38
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-04,29.32
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-05,-11.87
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-06,8.96
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-07,-8.39
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-08,7.54
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-09,3.28
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-10,5.27
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-11,4.1
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2014-12,5.39
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-01,4.04
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-02,9.58
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-03,8.63
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-04,-6.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-05,12.85
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-06,-6.24
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-07,6.02
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-08,-1.41
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-09,-0.32
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-10,0.16
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-11,3.28
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2015-12,0.38
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-01,7.04
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-02,2.83
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-03,29.07
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-04,-15.72
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-05,5.88
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-06,0.79
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-07,4.47
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-08,-3.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-09,4.09
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-10,5.66
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-11,-3.4
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2016-12,-1.57
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-01,-1.21
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-02,-4.53
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-03,-24.67
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-04,40.52
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-05,-11.61
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-06,16.29
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-07,2.85
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-08,2.23
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-09,4.79
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-10,-0.08
M,Monatlich,DOM,Inland,PCH_SM,Veränderung in Prozent gegenüber dem Vorjahreszeitraum,I552,Ferienunterkünfte und ähnliche Beherbergungsstätten,DE,Deutschland,2017-11,10.29
